0
-195
-355
-704
-676
-468
14
297
346
612
1079
1412
1094
359
-631
-1345
-1752
-2527
-3087
-3098
-2835
-2230
-1503
-747
173
1515
1923
1576
1203
353
68
-305
-1373
-1431
-678
294
1320
1839
2588
3218
2326
639
-255
25
-568
-1493
-36
1860
3641
5550
5849
7474
9062
7274
6230
5659
4345
4375
3871
3642
5697
7162
7678
8403
8257
7206
6890
6008
4627
4200
3133
3333
4919
4199
3508
3833
2867
2319
1852
954
1258
1215
606
1055
1668
1841
2316
2432
1944
1756
1445
807
563
289
0
-296
-856
-1063
-1473
-2266
-2895
-3544
-4445
-5139
-5527
-6594
-7530
-7858
-7785
-7368
-6669
-7138
-7351
-7192
-8177
-8912
-9386
-11653
-12496
-12110
-12849
-12023
-12246
-14406
-14392
-15458
-17533
-17150
-17618
-17053
-15737
-17871
-19196
-18445
-18182
-16973
-17022
-18324
-17515
-17924
-18293
-15817
-14564
-13757
-12871
-13973
-14130
-14161
-15423
-15526
-15570
-16181
-15667
-14186
-12206
-10643
-10448
-10617
-10642
-10730
-10980
-11340
-11601
-11022
-10319
-10351
-10558
-10424
-10066
-8175
-6522
-6397
-6154
-5492
-4630
-3503
-3013
-2847
-2104
-1476
-771
-419
-402
-146
5
24
76
0
0
-130
-250
-491
-975
-1054
-1040
-1006
-559
-545
-944
-1164
-2010
-2835
-2993
-3271
-3205
-3298
-4896
-6585
-7447
-8473
-8352
-7184
-6792
-7365
-8150
-9424
-10432
-11131
-11746
-11747
-11071
-10515
-9178
-6544
-4066
-2054
-548
-1110
-1422
-1425
-3991
-4653
-3296
-3220
-1571
122
395
274
-1578
-4393
-7024
-7924
-6429
-3993
-1937
-2908
-4596
-3415
-3408
-5152
-6104
-7751
-8886
-9349
-10342
-10474
-9545
-8237
-6986
-6071
-5927
-5982
-4806
-4053
-4515
-3807
-3261
-3493
-3001
-2610
-2174
-815
-247
-288
62
124
-63
-8
-75
-76
17
0
11
28
103
207
356
572
620
669
845
1276
1774
1805
1900
2604
3149
3807
4091
3379
3470
3656
2330
1315
550
-452
-111
-32
-294
962
1499
695
429
-1166
-3227
-2902
-2505
-2614
-1405
-274
875
2276
2658
3379
3847
2903
3209
4270
3973
4408
6042
7576
9766
11430
11708
12720
12951
12156
12348
11077
9408
10008
10444
11336
12637
11247
11146
12582
11053
9886
10028
9540
10320
10333
9164
9454
8647
7762
7614
6312
4954
4009
2541
1875
2047
1850
2153
2169
1804
1863
1591
1222
993
457
193
0
-156
-255
-656
-772
-885
-1374
-1273
-1498
-2258
-2323
-3028
-3842
-4637
-6045
-6670
-7061
-7557
-7903
-8585
-8299
-7825
-8468
-8531
-8560
-8261
-8342
-9784
-10806
-11275
-11763
-12402
-13024
-12806
-12044
-12204
-13241
-14220
-14092
-14072
-14507
-13802
-13166
-13413
-13606
-14244
-15490
-15741
-14873
-15203
-16547
-17084
-16779
-16564
-17089
-16522
-15121
-14487
-14540
-16408
-17303
-15835
-15986
-15939
-16266
-17578
-16165
-15648
-17212
-16144
-14932
-14097
-11477
-10742
-10293
-8540
-8048
-7279
-5765
-5499
-4762
-4313
-5032
-4665
-4056
-3383
-2842
-2238
-1651
-1334
-1026
-790
-634
-286
0
265
675
791
481
-167
-314
-348
-591
-259
-142
121
1547
1688
599
467
-653
-2019
-2506
-4237
-5751
-6985
-9331
-11265
-12187
-12314
-11491
-11253
-11871
-12917
-14517
-15090
-15415
-14922
-12652
-10685
-9304
-8593
-9744
-10543
-10340
-10991
-9607
-6424
-5878
-4546
-2120
-2629
-2048
-1861
-3813
-3330
-3880
-5811
-5224
-5980
-8367
-8533
-8680
-8993
-6969
-6880
-8417
-7387
-8240
-9490
-8787
-8987
-7458
-5946
-6784
-5742
-4980
-5312
-4404
-4227
-4563
-3910
-3706
-3450
-2234
-1081
-361
143
-39
-297
27
387
711
964
741
573
398
0
0
-331
-512
-563
-685
-845
-960
-1194
-1495
-1491
-1421
-1140
-582
-700
-1446
-2210
-3129
-3560
-3332
-2520
-1705
-1484
-1277
-1340
-605
1659
3271
4977
6995
7284
7081
5891
2954
50
-1915
-856
446
1423
3936
4421
5744
7988
6851
6722
7093
5780
5081
3775
1996
1277
2521
3873
3832
4716
4956
5668
7076
5345
4514
4258
2400
2397
2591
3149
4325
4285
4953
5964
6266
4969
3162
3383
3734
3260
2809
2096
2165
2248
1582
680
-305
-935
-1314
-1283
-1092
-836
-333
-50
-94
-182
-232
-112
-9
0
58
83
202
382
479
543
149
218
749
732
1017
1061
947
1973
2138
2405
3664
3824
4491
4750
3327
3071
2609
1446
1490
1044
605
699
402
-112
-1203
-2961
-4618
-5890
-7174
-6897
-5097
-4828
-6001
-8998
-11716
-11762
-11509
-9518
-7288
-7531
-6963
-7460
-8074
-6891
-7374
-7467
-7388
-8652
-8240
-8190
-9221
-8705
-6580
-3239
-658
-456
-439
-445
-848
-329
-1198
-3436
-4091
-4290
-4256
-4082
-5191
-5992
-5844
-6536
-6556
-5156
-4552
-4288
-4009
-4657
-4534
-4056
-4583
-3929
-3488
-3220
-2245
-1845
-1458
-627
-314
0
406
875
1711
1906
2218
2788
2799
2948
3168
3089
2866
1768
1353
1479
1784
2725
3185
3200
3717
4103
4247
4898
5636
5974
5692
4992
4460
5011
6037
5610
4107
2156
202
-243
-395
-475
1509
3048
2356
887
388
999
744
546
1044
2363
4394
4087
3703
4471
3439
3401
4398
4015
3836
3769
4010
5695
7178
8403
9769
9686
8211
6019
2906
1568
1509
792
1025
849
-176
580
1153
1161
2691
3398
2644
2270
1224
44
-212
-814
-1369
-1029
-632
-727
-444
13
78
159
88
-101
-97
0
219
785
1187
1680
2291
2582
2943
3374
3672
4268
4969
5015
4964
4719
4579
4631
5187
5507
6258
7596
7794
7264
6480
5063
4453
3724
2558
1644
1498
2497
1988
1117
1238
-60
-753
-131
478
3766
8123
10957
13690
14690
13948
13052
10869
9558
9785
9373
9097
6756
3948
4901
5229
4937
5220
2242
1198
3464
4058
7145
10761
9470
8304
6721
2683
1247
1019
557
1264
1911
2083
1508
380
-333
-383
127
-105
-418
327
1111
1806
2065
1430
798
968
620
68
-30
-281
-262
-127
-84
0
0
-160
-288
-296
-465
-799
-1072
-1526
-1627
-1609
-1544
-876
-948
-1479
-2048
-3291
-2652
-941
-1055
-1213
-1634
-2657
-1602
-599
-563
663
1380
1127
1660
1820
1613
2366
3041
3061
3557
4770
5721
6759
7399
6487
6058
6007
4973
5385
6514
6504
8029
9284
7570
6951
7326
6837
6442
4493
2608
2368
2227
2481
2754
3072
3592
3813
4198
5056
6024
6487
6018
5233
4961
5325
5945
6655
7096
7393
7654
7399
7930
7940
7029
7066
6730
5459
4664
3237
2299
2030
1494
1193
981
455
205
49
-25
0
50
115
88
148
86
-19
35
53
597
1287
1661
2647
2954
2772
2310
1148
1244
1796
1916
2547
3147
4064
5601
6698
7844
8785
8960
9374
10293
10478
10336
10105
9150
8984
9345
9637
10764
11928
12380
12479
11659
10162
8814
7317
6364
7174
7781
7068
6213
5876
6460
7576
9593
12443
13954
14275
14342
14174
14450
14200
13181
12424
12225
13335
15552
16672
16239
14910
12600
9377
7585
7055
6313
6865
6529
5323
4887
3427
2111
1506
813
981
1503
1824
2088
1848
1981
1941
1321
1006
808
437
222
0
-232
-532
-1098
-1250
-1550
-2497
-3285
-4264
-5641
-6437
-7495
-6982
-5882
-5388
-5435
-6113
-7149
-8238
-8803
-9981
-11614
-12693
-14042
-15140
-15813
-16523
-16170
-16529
-17269
-17515
-17983
-17424
-18047
-19475
-20651
-20435
-19077
-19520
-20328
-20382
-20182
-18867
-17601
-16668
-15109
-12833
-10814
-8540
-6938
-7685
-7944
-9136
-11049
-9909
-8576
-6943
-5798
-7662
-9081
-11675
-13905
-13082
-12802
-12012
-10989
-11889
-12379
-13436
-14310
-13865
-13362
-12025
-10840
-9921
-9553
-9229
-8214
-8010
-7604
-6082
-5723
-5445
-4453
-4078
-3158
-2329
-1752
-1320
-1158
-997
-696
-510
-268
0
199
410
332
134
188
216
35
44
-203
-807
-1463
-1806
-1944
-2171
-2484
-3050
-3519
-3771
-5076
-6205
-7134
-8596
-9140
-9094
-8895
-8745
-9587
-10336
-11734
-14852
-17193
-18874
-21300
-24288
-25938
-26633
-28874
-31305
-31618
-30841
-29332
-28385
-28935
-28970
-30288
-32463
-33284
-34773
-35586
-34311
-33213
-32739
-32393
-32381
-32819
-32040
-31828
-32577
-31028
-29225
-28183
-26399
-24861
-22212
-17632
-14720
-13197
-12214
-13030
-14173
